apogee_id,glon,glat,snr,vhelio_avg,vscatter,teff,logg,m_h,alpha_m
2M13114612+1806371,331.43861,79.83804,157.595,1.882314,0.06003456,5619.758,4.455429,-0.056586,-0.0066547
2M13115203+1830354,332.60837,80.18301,123.6616,-17.80374,0.05315616,5626.547,4.521216,-0.35807,0.0736683
2M13115466+1805389,331.56884,79.80844,285.1089,-8.533983,0.1679917,5579.146,4.05454,-0.33271,0.0628353
2M13120538+1559559,327.26934,77.88343,185.288,-8.596914,0.1324637,5830.022,4.387792,-0.53456,0.1603253
2M13120778+1615035,327.77937,78.11236,270.4005,18.01794,0.00671686,5314.353,4.486532,0.028055,0.0213283
2M13120798+1719088,329.98166,79.08794,242.7731,-4.569168,0.0739688,5779.165,4.355991,-0.06567,-0.0074737
2M13121287+1731596,330.56392,79.2731,162.1498,42.13091,0.08088063,5519.377,4.300305,0.094306,0.0281723
2M13121309+1437420,325.13735,76.59574,9.837587,-33.09963,0.6654184,3407.765,4.42354,-9999,-9999
2M13250119+3758144,91.98491,77.06645,115.2847,-1.795183,0.3542833,4912.188,3.501955,-0.11347,0.196855
2M13252735+3755374,91.55965,77.05163,208.7054,-25.92259,0.1408349,4848.35,4.558151,0.13465,0.0144723
2M13252819+3823173,92.72505,76.67421,587.6067,-9.796163,12.95171,4592.569,4.561842,0.053375,-0.0511577
2M13253109+3715062,89.66762,77.58435,61.56121,-10.94664,0.3174491,4690.551,4.614802,-0.20183,0.0203403
2M13254279+3814303,92.18847,76.76648,131.4796,-41.10926,0.1894734,5065.136,4.549611,-0.14289,0.0374483
2M13255001+3623208,86.83163,78.21275,339.8894,38.25941,0.3961649,5077.939,3.633096,-0.076484,0.0235002
2M13260856+3804175,91.45201,76.85519,169.6008,-10.4203,0.1408582,4773.038,4.550216,0.27381,-0.0226537
2M13262107+3728569,89.7181,77.30059,189.8641,-8.351821,0.7027538,4193.454,4.605687,-0.047198,-0.0656987
2M13262542+3937358,94.95599,75.54206,48.42625,-5.065894,0,4767.493,4.561959,0.15636,0.0249553
2M13263199+3803132,91.13364,76.82401,164.5503,-37.4854,1.001576,3951.36,4.645345,0.0094857,-0.0427747
2M13265097+3932094,94.48184,75.57324,216.6146,2.852684,0.437492,3734.198,4.654079,-0.23196,-0.0359347
2M13265982+3829171,91.9252,76.41968,105.7929,-12.33147,0.0731853,4429.888,4.611178,-0.082288,-0.0214037
2M13271972+3721414,88.68563,77.27455,76.75227,-32.6723,0.08722902,4568.87,4.591854,0.014878,-0.005267
2M13273704+3956564,94.88848,75.14679,205.4467,-6.793771,0.04067289,4735.984,4.601479,-0.049149,-0.0017486
2M13275874+3654323,86.89651,77.53802,106.8156,-27.3277,0.05456639,5058.795,3.625319,-0.65827,0.234795
2M13283713+3635456,85.48048,77.68676,121.3992,15.67854,1.334307,4779.286,4.499425,0.024464,0.0290473
2M13283995+3730298,88.18306,76.9926,315.5289,-2.995246,0.03308303,4198.404,4.619555,-0.03266,-0.0552187
2M13284530+3803577,89.6584,76.54829,152.6254,-2.35075,0.1353757,4717.781,4.584477,0.1715,-0.0191227
2M13284670+3811381,89.98148,76.4449,117.0117,7.927559,0.03671018,4014.778,4.633868,-0.16245,-0.0359587
2M13284670+3811381,89.98148,76.4449,117.0117,7.927559,0.03671018,4014.778,4.633868,-0.16245,-0.0359587
2M13284943+3746437,88.83375,76.76384,130.1651,9.380587,0.03687734,4878.927,4.584062,-0.1946,0.0625663
2M13285439+3947271,93.74363,75.14093,131.7761,-12.02283,0.02594916,3927.847,4.628404,-0.16756,-0.0511047
2M13285439+3947271,93.74363,75.14093,131.7761,-12.02283,0.02594916,3927.847,4.628404,-0.16756,-0.0511047
2M13285812+3838356,91.00918,76.0659,92.22586,14.20225,0.06715373,3909.386,4.636963,0.089421,-0.0541917
2M13285812+3838356,91.00918,76.0659,92.22586,14.20225,0.06715373,3909.386,4.636963,0.089421,-0.0541917
2M13285812+3838356,91.00918,76.0659,92.22586,14.20225,0.06715373,3909.386,4.636963,0.089421,-0.0541917
2M13285979+4011453,94.56193,74.7955,101.1309,-82.63092,9.623607,-9999,-9999,-9999,-9999
2M13290859+3647540,85.75198,77.46635,102.6319,-2.79735,0.04291693,4765.368,3.258654,0.1508,0.093348
2M13291142+3547441,82.42669,78.18351,174.9209,8.127831,0.04432792,4649.714,4.55296,0.26223,-0.0252737
2M13291509+3754516,88.92084,76.60543,244.4816,-9.047475,0.1473916,4683.888,4.596788,0.0038147,0.0286563
2M13291784+3942240,93.3156,75.16753,132.7407,-29.01455,0.1417866,3924.891,4.629388,0.05889,-0.0275647
2M13291784+3942240,93.3156,75.16753,132.7407,-29.01455,0.1417866,3924.891,4.629388,0.05889,-0.0275647
2M13292137+3922455,92.53464,75.42831,91.25068,-16.15521,0.1284102,5082.964,4.520263,-0.10021,0.0517593
2M13292137+3922455,92.53464,75.42831,91.25068,-16.15521,0.1284102,5082.964,4.520263,-0.10021,0.0517593
2M13294187+5527300,111.78475,60.83431,54.87463,-3.11371,0.05269174,4790.22,4.580289,0.095041,0.0159123
2M13294187+5527300,111.78475,60.83431,54.87463,-3.11371,0.05269174,4790.22,4.580289,0.095041,0.0159123
2M13295723+3644097,85.00888,77.40228,73.36279,15.71393,0.07911936,4560.622,4.578534,-0.26135,0.0389393
2M13295732+3914096,91.82591,75.47605,76.45296,-10.53549,0,3893.216,4.644342,0.087615,-0.0541447
2M13295732+3914096,91.82591,75.47605,76.45296,-10.53549,0,3893.216,4.644342,0.087615,-0.0541447
2M13295893+3914329,91.8246,75.46778,67.48687,-10.3628,0.3370179,3666.102,4.636864,-0.01602,-0.0636687
2M13295893+3914329,91.8246,75.46778,67.48687,-10.3628,0.3370179,3666.102,4.636864,-0.01602,-0.0636687
2M13300971+4024594,94.3287,74.48858,103.6375,-9.863949,0.1480404,4382.343,4.59887,0.16063,-0.0488227
2M13301291+3848577,90.64513,75.78105,84.49557,-41.59502,0.06935839,5024.981,3.613885,-0.19373,0.072484
2M13301291+3848577,90.64513,75.78105,84.49557,-41.59502,0.06935839,5024.981,3.613885,-0.19373,0.072484
2M13301711+3606195,82.73867,77.80817,76.67564,-15.03898,0.01697092,4334.554,4.606913,-0.2881,-0.0147537
2M13302342+3848556,90.5338,75.76068,51.78531,-54.91169,0.05915362,3624.283,4.628348,0.08946,-0.0441657
2M13302342+3848556,90.5338,75.76068,51.78531,-54.91169,0.05915362,3624.283,4.628348,0.08946,-0.0441657
2M13302523+3706360,85.84563,77.06408,84.47935,-38.20346,0.04184637,4865.788,4.563004,-0.024748,0.0380593
2M13302802+3810287,88.83316,76.25243,242.9487,-4.322943,0.05275496,4694.655,4.609468,-0.066847,0.0204673
2M13302802+3810287,88.83316,76.25243,242.9487,-4.322943,0.05275496,4694.655,4.609468,-0.066847,0.0204673
2M13302802+3810287,88.83316,76.25243,242.9487,-4.322943,0.05275496,4694.655,4.609468,-0.066847,0.0204673
2M13303129+3702212,85.56532,77.10271,118.3523,-72.64572,20.83579,-9999,-9999,-9999,-9999
2M13304390+3803465,88.36372,76.30525,30.09726,32.39867,0,5242.703,4.636044,-0.44081,0.1742053
2M13304390+3803465,88.36372,76.30525,30.09726,32.39867,0,5242.703,4.636044,-0.44081,0.1742053
2M13304435+3824566,89.29653,76.03184,138.1217,-7.633611,0.07294196,4867.417,4.595324,-0.061779,0.0180593
2M13304435+3824566,89.29653,76.03184,138.1217,-7.633611,0.07294196,4867.417,4.595324,-0.061779,0.0180593
2M13304435+3824566,89.29653,76.03184,138.1217,-7.633611,0.07294196,4867.417,4.595324,-0.061779,0.0180593
2M13305270+3833099,89.56373,75.90806,100.3941,-7.475111,0.06672673,4876.178,4.602106,-0.13482,0.0220543
2M13305270+3833099,89.56373,75.90806,100.3941,-7.475111,0.06672673,4876.178,4.602106,-0.13482,0.0220543
2M13305270+3833099,89.56373,75.90806,100.3941,-7.475111,0.06672673,4876.178,4.602106,-0.13482,0.0220543
2M13305634+3817427,88.85398,76.10044,12.84377,25.57026,0,4765.632,4.504603,-0.15322,0.1568753
2M13305634+3817427,88.85398,76.10044,12.84377,25.57026,0,4765.632,4.504603,-0.15322,0.1568753
2M13305634+3817427,88.85398,76.10044,12.84377,25.57026,0,4765.632,4.504603,-0.15322,0.1568753
2M13310257+3548292,81.21486,77.90381,149.5439,-29.83747,0.07080458,4913.882,4.567436,-0.16828,0.0006692
2M13310646+3754051,87.68214,76.38061,146.4271,-19.51804,2.198713,5019.499,3.49579,-0.37718,0.250135
2M13311382+3655181,84.7428,77.092,59.12783,-4.821491,0.1791272,4669.048,4.59838,-0.1297,0.0456863
2M13311877+3900531,90.4556,75.49321,51.48221,-14.55244,0.03761195,4889.5,4.548189,0.022125,0.0113637
2M13311877+3900531,90.4556,75.49321,51.48221,-14.55244,0.03761195,4889.5,4.548189,0.022125,0.0113637
2M13312324+3934150,91.73684,75.04233,185.0318,17.27646,0.1323043,4667.425,4.612138,-0.45706,0.1433153
2M13312324+3934150,91.73684,75.04233,185.0318,17.27646,0.1323043,4667.425,4.612138,-0.45706,0.1433153
2M13312376+4004176,92.86211,74.63719,169.4732,-10.96549,2.878863,3776.848,4.637242,-0.06235,-0.0478017
2M13312376+4004176,92.86211,74.63719,169.4732,-10.96549,2.878863,3776.848,4.637242,-0.06235,-0.0478017
2M10284968+3411346,191.04509,58.69673,42.60514,43.71395,0.03440654,4766.64,4.581572,-0.28178,0.0609803
2M10291364+3012571,198.71308,58.77962,172.1931,-35.90226,0.163932,4652.738,4.575672,0.14799,-0.0130387
2M10292558+3405463,191.21807,58.82573,53.28962,-24.79697,0.2049493,4237.822,4.619372,-0.3472,-0.0236247
2M10293096+2946451,199.56188,58.8144,999.0398,6.4615,0.03050867,4703.138,2.676913,-0.12397,0.039414
2M10293273+3518033,188.89545,58.76268,151.8463,-44.21534,0.5305602,4319.513,4.541133,-0.05217,-0.0520167
2M10293273+3518033,188.89545,58.76268,151.8463,-44.21534,0.5305602,4319.513,4.541133,-0.05217,-0.0520167
2M10294615+3444200,189.96971,58.85458,109.9486,-2.372287,0.1151911,4487.918,4.59798,0.026674,0.0006077
2M10294615+3444200,189.96971,58.85458,109.9486,-2.372287,0.1151911,4487.918,4.59798,0.026674,0.0006077
2M10295211+3022482,198.41058,58.92673,208.6678,-12.34853,0.009642496,4779.325,4.591933,0.010648,-0.0037497
2M10300982+3417043,190.83673,58.96683,57.25095,-37.63825,0.1584658,3933.276,4.696064,-0.23857,0.1404553
2M10301087+3022539,198.41419,58.99415,120.467,-6.690034,0.02628868,4178.023,4.625214,-0.12431,-0.0384417
2M10301180+3009049,198.86086,58.98505,237.7796,12.65451,0.0939006,5290.232,3.903997,-0.12053,0.043893
2M10302983+3005038,198.99803,59.04607,90.81626,-17.00302,0.1322825,5039.774,4.560142,-0.068014,-0.0058476
2M10304455+3334057,192.21499,59.12476,66.34113,-17.19208,2.868645,4567.743,4.574412,-0.61885,0.1991253
2M10310251+2826208,202.2045,59.02953,75.43976,-22.10963,0.1166538,4895.98,4.602441,-0.29197,0.0836733
2M10310388+3549256,187.82879,59.01786,72.24444,-56.85141,0.06130017,5038.738,3.150146,-0.62908,0.275675
2M10310388+3549256,187.82879,59.01786,72.24444,-56.85141,0.06130017,5038.738,3.150146,-0.62908,0.275675
2M10310486+3506528,189.20034,59.09174,103.2479,-9.355787,5.816825,4202.943,4.655959,-0.50533,-0.0230157
2M10310486+3506528,189.20034,59.09174,103.2479,-9.355787,5.816825,4202.943,4.655959,-0.50533,-0.0230157
2M10310872+3500045,189.41811,59.11482,101.0274,12.67436,0.05100745,4782.235,4.580699,0.027053,0.0366523
2M10310872+3500045,189.41811,59.11482,101.0274,12.67436,0.05100745,4782.235,4.580699,0.027053,0.0366523
2M10311026+3004211,199.03761,59.1909,1037.858,-14.014,0.09817681,4628.824,2.338564,-0.30986,0.059072
2M10311588+3455123,189.57165,59.14611,337.9717,21.56805,0.1084664,4953.705,4.557598,0.060867,0.0213613
2M10311588+3455123,189.57165,59.14611,337.9717,21.56805,0.1084664,4953.705,4.557598,0.060867,0.0213613
2M10313413+3441535,189.99345,59.22642,106.2032,9.840104,0.08179335,3763.875,4.657935,-0.098721,-0.0488057
2M10320928+3444367,189.88609,59.34278,117.8564,13.2534,0.03924506,4800.467,4.580366,-0.097496,0.0240063
2M10321649+2940108,199.85448,59.40447,142.9528,-7.5716,0.0615712,4023.301,4.608827,-0.21123,-0.0648747
2M10322228+3509000,189.08422,59.35121,102.5487,37.35895,0.1283355,4289.555,4.610715,-0.34349,0.0007955
2M10322228+3509000,189.08422,59.35121,102.5487,37.35895,0.1283355,4289.555,4.610715,-0.34349,0.0007955
2M10323174+3100083,197.2396,59.52286,963.2501,14.99548,0.04429897,4974.024,2.460002,-0.5317,0.11104
2M10323705+2852368,201.41911,59.41636,165.9072,21.43767,0.0408006,4525.832,4.616154,0.023714,0.0121204
2M10323779+3400279,191.31474,59.49331,77.65369,13.69674,0.1079196,4460.061,4.599904,-0.2439,0.0194363
2M10324051+3004015,199.08437,59.5155,190.6814,9.967228,0.07744008,3907.436,4.650578,-0.24494,-0.0155247
2M10325466+3031291,198.18713,59.58838,149.845,-10.67425,0.0818942,4318.984,4.566579,0.024378,-0.0632457
2M10330076+3335320,192.12451,59.59596,414.3787,7.127727,0.03129665,4753.978,3.18185,0.14807,0.067478
2M10330804+3103195,197.14147,59.65381,123.6471,-36.94305,0.03998433,4394.978,4.593246,-0.31336,-0.0361287
2M10330913+3316128,192.75787,59.63974,68.56129,-52.04532,0.1271605,4549.1,4.551958,-0.1309,0.0270593
2M10331463+3603143,187.2815,59.4291,215.1074,17.00448,0.02006851,4149.126,4.62028,-0.085588,-0.0335897
2M10331463+3603143,187.2815,59.4291,215.1074,17.00448,0.02006851,4149.126,4.62028,-0.085588,-0.0335897
2M10331879+3549074,187.73764,59.47127,90.1516,-8.971521,0.1134052,5113.917,4.524048,0.020118,0.0552103
2M10331879+3549074,187.73764,59.47127,90.1516,-8.971521,0.1134052,5113.917,4.524048,0.020118,0.0552103
2M10332294+3317344,192.70905,59.68687,82.26653,-38.08274,0.158018,5140.637,3.812084,-0.17008,0.070225
2M10333808+3317508,192.69558,59.73933,152.7362,0.5578493,0.01736779,3940.56,4.643418,-0.077744,-0.0346507
2M10334761+3018596,198.61551,59.76944,100.2099,10.50329,8.725191,3470.387,4.784184,-9999,-9999
2M10335701+3455579,189.4511,59.69329,105.1002,16.954,0.02582591,4561.661,4.609573,-0.28821,0.0693733
2M10340349+3459300,189.33069,59.70978,106.9234,-8.928457,0.02740514,4613.969,4.587693,0.063498,0.0050995
2M10340964+3344219,191.80749,59.8265,101.3319,-29.18123,0.2977628,3709.761,4.658992,-0.0085313,-0.0496197
2M10341108+3531153,188.28215,59.68103,248.2253,71.5207,0.06831615,5020.271,3.570066,-0.25035,0.105967
2M10341164+3539518,187.99939,59.6667,157.5743,-30.2467,0.1829219,4847.343,3.519196,0.16427,0.0243192
2M10341455+2929483,200.25344,59.8194,55.98118,-22.79402,0.5638332,4173.286,4.631466,-0.26778,-0.0500977
2M10341536+3036047,198.05755,59.88067,94.92094,55.01887,0.05664261,3984.729,4.714364,-0.72249,0.0992203
2M10341630+3545459,187.80231,59.67089,502.2286,-29.24233,0.03097627,4974.25,3.363981,-0.12588,0.060511
2M10342240+3527305,188.39676,59.7261,125.9168,-46.10123,0.08758725,4958.346,4.562539,-0.22656,0.1226153
2M10342538+3335380,192.09073,59.88915,111.3425,-17.19258,0.07562452,4778.824,4.586313,0.05498,-0.0027971
2M10343105+3327361,192.35525,59.91584,997.9093,27.31421,0.07574389,4857.729,2.47636,-0.20992,0.040935
2M10344107+3352292,191.52512,59.92694,251.8085,0.1551823,0.04024089,4733.827,4.561545,0.23645,-0.0064787
2M10344188+3430448,190.25639,59.88321,74.66765,18.69693,0.1464174,4607.671,4.570761,0.0023112,0.0190953
2M10344200+3439221,189.97105,59.87145,47.34351,-5.797842,0.1241728,3918.333,4.682713,-0.53149,0.0522223
2M10344325+2901549,201.19213,59.88812,144.0293,0.415047,0.0840563,4485.064,4.607791,-0.055656,-0.0024563
2M10344330+3437080,190.04422,59.87908,78.14575,29.78016,28.02958,-9999,-9999,-9999,-9999
2M10350080+3104316,197.11976,60.05662,93.71046,10.74199,0.1052649,4893.681,4.576831,-0.39163,0.2161353
2M10350619+2943392,199.81825,60.02113,114.0201,-43.82811,0.05256828,4568.725,4.61974,-0.368,0.0489443
2M10351411+3521107,188.56716,59.9122,1108.304,39.45629,0.01290946,4611.495,2.72016,0.27749,-0.031452
2M10351597+3107077,197.03494,60.11156,354.2913,-7.815672,0.04256994,5012.995,3.594554,0.16402,0.0215402
2M10351731+3515279,188.75368,59.93329,118.1948,1.945812,0.09287609,5129.18,4.549457,-0.099514,0.009987799
2M10352330+2922235,200.53451,60.05961,123.459,-25.76778,0.03184976,5134.866,3.610322,-0.15653,0.049778
2M10354826+3041219,197.90345,60.21644,148.2329,-60.49284,0.0510197,5084.096,4.562923,-0.34749,0.0750233
2M10354939+2941509,199.89756,60.17532,221.9227,7.121961,0.05047741,5031.871,4.576344,-0.16004,0.0425803
2M10355004+3541583,187.85155,59.99325,93.68105,-29.544,0.03474542,4870.91,4.58091,-0.24404,0.0945073
2M10364455+2932475,200.22634,60.36537,296.8164,20.39682,1.503791,5069.292,3.411719,-0.36932,0.090346
2M10364720+3020235,198.62376,60.41572,130.4956,-9.695815,0.1211902,5005.451,4.574415,-0.094627,-0.0082037
2M10371662+3400397,191.17693,60.45391,74.22467,-33.02341,0.1133538,5067.565,4.550425,-0.22237,0.0611663
2M13312826+3850598,89.95014,75.60367,100.3706,-6.249416,0.05450813,5114.183,3.773335,0.099674,0.074958
2M13312826+3850598,89.95014,75.60367,100.3706,-6.249416,0.05450813,5114.183,3.773335,0.099674,0.074958
2M13314056+3607073,81.86461,77.59741,117.1456,-29.91803,0.06465133,4224.158,4.611389,-0.19678,-0.0443647
2M13314508+3627230,82.93312,77.35131,118.3376,-27.05858,0.0544402,4470.677,4.592491,0.052165,0.0187973
2M13314687+4007325,92.75611,74.55022,369.2333,16.20696,0.06208499,5106.863,3.37875,-0.68322,0.202655
2M13314687+4007325,92.75611,74.55022,369.2333,16.20696,0.06208499,5106.863,3.37875,-0.68322,0.202655
2M13314953+3737580,86.47226,76.48903,127.3712,-6.920161,0.04846445,3915.603,4.637966,0.14733,-0.0610787
2M13284670+3811381,89.98148,76.4449,69.86596,7.933625,0.03905793,4028.491,4.643208,-0.15571,-0.0340097
2M13284670+3811381,89.98148,76.4449,69.86596,7.933625,0.03905793,4028.491,4.643208,-0.15571,-0.0340097
2M13290734+3827314,90.44271,76.19436,289.9207,-54.08836,0.04436768,4978.112,3.489381,-0.13472,0.076556
2M13290734+3827314,90.44271,76.19436,289.9207,-54.08836,0.04436768,4978.112,3.489381,-0.13472,0.076556
2M13304435+3824566,89.29653,76.03184,106.7737,-7.489174,0.04296492,4849.745,4.587781,-0.074051,0.0442853
2M13304435+3824566,89.29653,76.03184,106.7737,-7.489174,0.04296492,4849.745,4.587781,-0.074051,0.0442853
2M13304435+3824566,89.29653,76.03184,106.7737,-7.489174,0.04296492,4849.745,4.587781,-0.074051,0.0442853
2M13305270+3833099,89.56373,75.90806,78.98861,-7.363017,0.02400288,4797.114,4.585896,-0.15241,0.0187723
2M13305270+3833099,89.56373,75.90806,78.98861,-7.363017,0.02400288,4797.114,4.585896,-0.15241,0.0187723
2M13305270+3833099,89.56373,75.90806,78.98861,-7.363017,0.02400288,4797.114,4.585896,-0.15241,0.0187723
2M13305634+3817427,88.85398,76.10044,20.06217,25.6264,0.254162,4871.552,4.601138,-0.033386,0.0474193
2M13305634+3817427,88.85398,76.10044,20.06217,25.6264,0.254162,4871.552,4.601138,-0.033386,0.0474193
2M13305634+3817427,88.85398,76.10044,20.06217,25.6264,0.254162,4871.552,4.601138,-0.033386,0.0474193
2M13315430+3833446,88.952,75.77392,93.41436,14.01913,0.129374,4341.573,4.611998,-0.18453,0.0361463
2M13315430+3833446,88.952,75.77392,93.41436,14.01913,0.129374,4341.573,4.611998,-0.18453,0.0361463
2M13315430+3833446,88.952,75.77392,93.41436,14.01913,0.129374,4341.573,4.611998,-0.18453,0.0361463
2M13315430+3833446,88.952,75.77392,104.6176,14.01745,0.01727667,4366.902,4.613364,-0.19601,0.0531183
2M13315430+3833446,88.952,75.77392,104.6176,14.01745,0.01727667,4366.902,4.613364,-0.19601,0.0531183
2M13315430+3833446,88.952,75.77392,104.6176,14.01745,0.01727667,4366.902,4.613364,-0.19601,0.0531183
2M13320813+3643362,83.55242,77.10576,74.79643,-7.658457,0.04388207,4416.405,4.594806,-0.061755,-0.0360867
2M13320992+3938027,91.42155,74.90171,120.7832,-17.47297,0.01329904,3917.269,4.607435,-0.21216,-0.0597187
2M13320992+3938027,91.42155,74.90171,120.7832,-17.47297,0.01329904,3917.269,4.607435,-0.21216,-0.0597187
2M13322112+3836476,88.81055,75.67906,104.849,17.27061,0.2071546,3869.749,4.668406,-0.24512,-0.0008855
2M13322112+3836476,88.81055,75.67906,104.849,17.27061,0.2071546,3869.749,4.668406,-0.24512,-0.0008855
2M13322112+3836476,88.81055,75.67906,104.849,17.27061,0.2071546,3869.749,4.668406,-0.24512,-0.0008855
2M13322403+3813157,87.74645,75.97236,153.0602,13.79069,0.01132489,4762.296,4.621205,-0.35193,0.0768603
2M13322403+3813157,87.74645,75.97236,153.0602,13.79069,0.01132489,4762.296,4.621205,-0.35193,0.0768603
2M13322403+3813157,87.74645,75.97236,153.0602,13.79069,0.01132489,4762.296,4.621205,-0.35193,0.0768603
2M13323779+3853525,89.36816,75.42485,110.038,1.226162,31.09691,5043.88,4.511595,-0.48675,0.0694923
2M13323779+3853525,89.36816,75.42485,110.038,1.226162,31.09691,5043.88,4.511595,-0.48675,0.0694923
2M13324520+3834295,88.46805,75.65818,43.94312,-43.30981,0,5121.732,3.874844,-0.33418,0.203295
2M13324520+3834295,88.46805,75.65818,43.94312,-43.30981,0,5121.732,3.874844,-0.33418,0.203295
2M13324520+3834295,88.46805,75.65818,43.94312,-43.30981,0,5121.732,3.874844,-0.33418,0.203295
2M13330904+3941384,90.98571,74.73884,65.96548,-1.850159,0,3882.076,4.647232,-0.053042,-0.0391097
2M13330904+3941384,90.98571,74.73884,65.96548,-1.850159,0,3882.076,4.647232,-0.053042,-0.0391097
2M13331540+3948545,91.20471,74.63048,112.8687,-28.08872,0.09178352,3940.361,4.622759,0.013622,-0.0711877
